,beekin_id,latitude,longitude,baths,beds,sqft,posted_at,property_type,price,city,blockgroup,days_since_2014,trans_log_price
36404,e07bb88c50,43.621076,-116.259045,1.0,2.0,900.0,2022-05-01,1.0,1450.0,Boise,160010012023,3042,0.23152222692208596
36405,e07bb88c50,43.621076,-116.259045,1.0,2.0,900.0,2022-05-11,1.0,1400.0,Boise,160010012023,3052,0.08237902299234456
36406,e07bb88c50,43.621076,-116.259045,1.0,2.0,900.0,2022-05-11,1.0,1450.0,Boise,160010012023,3052,0.23152222692208596
36407,9e43220e86,43.610388,-116.201003,1.0,0.0,400.0,2022-05-01,2.0,1367.0,Boise,160010001002,3042,-0.019002575440514213
36408,9e43220e86,43.610388,-116.201003,1.0,0.0,400.0,2022-05-11,2.0,1317.0,Boise,160010001002,3052,-0.17737205900991426
36409,e0b0207408,43.610388,-116.201003,1.0,0.0,853.0,2022-05-01,2.0,2162.0,Boise,160010001002,3042,1.9293284158157655
36410,e0b0207408,43.610388,-116.201003,1.0,0.0,853.0,2022-05-11,2.0,2163.0,Boise,160010001002,3052,1.931293800907416
36411,e2afe61adf,43.610388,-116.201003,1.0,1.0,604.0,2022-05-01,2.0,1651.0,Boise,160010001002,3042,0.7832659106347317
36412,e2afe61adf,43.610388,-116.201003,1.0,1.0,604.0,2022-05-11,2.0,1666.0,Boise,160010001002,3052,0.8217058336708081
36413,f931cc71c6,43.610388,-116.201003,1.0,1.0,609.0,2022-05-01,2.0,1743.0,Boise,160010001002,3042,1.0137368403212328
36414,f931cc71c6,43.610388,-116.201003,1.0,1.0,609.0,2022-05-11,2.0,1743.0,Boise,160010001002,3052,1.0137368403212328
36415,ea975c977f,43.610388,-116.201003,1.0,1.0,624.0,2022-05-01,2.0,1819.0,Boise,160010001002,3042,1.195129351931359
36416,fa5e477a5c,43.610388,-116.201003,1.0,1.0,710.0,2022-05-01,2.0,1936.0,Boise,160010001002,3042,1.4600710319423487
36417,fa5e477a5c,43.610388,-116.201003,1.0,1.0,710.0,2022-05-11,2.0,1936.0,Boise,160010001002,3052,1.4600710319423487
36418,1e4230874e,43.610388,-116.201003,1.0,2.0,856.0,2022-05-01,2.0,2402.0,Boise,160010001002,3042,2.3767327180200244
36419,1e4230874e,43.610388,-116.201003,1.0,2.0,856.0,2022-05-11,2.0,2483.0,Boise,160010001002,3052,2.5176921103828755
36420,426325771f,43.610388,-116.201003,2.0,2.0,901.0,2022-05-01,2.0,2403.0,Boise,160010001002,3042,2.3785017691111037
36421,426325771f,43.610388,-116.201003,2.0,2.0,901.0,2022-05-01,2.0,2510.0,Boise,160010001002,3042,2.5636584787190904
36422,426325771f,43.610388,-116.201003,2.0,2.0,901.0,2022-05-11,2.0,2403.0,Boise,160010001002,3052,2.3785017691111037
36423,1fa2daa508,43.610388,-116.201003,2.0,2.0,970.0,2022-05-11,2.0,2510.0,Boise,160010001002,3052,2.5636584787190904
36424,b09c682e0c,43.610388,-116.201003,1.0,1.0,683.0,2022-05-11,2.0,1820.0,Boise,160010001002,3052,1.1974652383242945
36425,bea595a3cb,43.608834,-116.187604,1.0,2.0,1100.0,2022-05-01,1.0,1800.0,Boise,160010007013,3042,1.15050183026129
36426,f1ecd985f3,43.594737,-116.192085,1.0,2.0,702.0,2022-05-01,3.0,1300.0,Boise,160010008043,3042,-0.2325906180239134
36427,6e7166280f,43.629176,-116.293453,1.0,3.0,1046.0,2022-05-01,1.0,1950.0,Boise,160010023021,3042,1.4906949588710892
36428,2b1caba129,43.654438,-116.253638,1.0,1.0,670.0,2022-05-01,2.0,1448.0,Boise,160010003022,3042,0.22565591103566446
36429,2b1caba129,43.654438,-116.253638,1.0,1.0,670.0,2022-05-11,2.0,1362.0,Boise,160010003022,3052,-0.034576595010612554
36430,557f8b0a42,43.654438,-116.253638,2.0,2.0,962.0,2022-05-01,2.0,1906.0,Boise,160010003022,3042,1.3936957341670835
36431,557f8b0a42,43.654438,-116.253638,2.0,2.0,962.0,2022-05-11,2.0,1959.0,Boise,160010003022,3052,1.510265884557591
36432,39ae421d6f,43.642746,-116.214142,1.0,2.0,953.0,2022-04-30,1.0,2100.0,Boise,160010005002,3041,1.805664599887347
36433,39ae421d6f,43.642746,-116.214142,1.0,2.0,953.0,2022-05-01,1.0,2100.0,Boise,160010005002,3042,1.805664599887347
36434,6339277af3,43.575129,-116.166672,1.0,2.0,915.0,2022-05-01,1.0,1725.0,Boise,160010008031,3042,0.9696172899655082
36435,230a42ee5f,43.561478,-116.139754,3.0,4.0,2106.0,2022-05-01,1.0,2800.0,Boise,160010105041,3042,3.028355174917462
36436,ac5b0b1fc7,43.61353,-116.200892,1.0,0.0,371.0,2022-05-01,2.0,1524.0,Boise,160010001002,3042,0.4430727820249288
36437,ac5b0b1fc7,43.61353,-116.200892,1.0,0.0,371.0,2022-05-11,2.0,1539.0,Boise,160010001002,3052,0.4847003937913682
36438,9ac4fd2ccc,43.61353,-116.200892,1.0,0.0,408.0,2022-05-01,2.0,1524.0,Boise,160010001002,3042,0.4430727820249288
36439,9ac4fd2ccc,43.61353,-116.200892,1.0,0.0,408.0,2022-05-11,2.0,1524.0,Boise,160010001002,3052,0.4430727820249288
36440,7dbe41e817,43.61353,-116.200892,1.0,0.0,383.0,2022-05-01,2.0,1599.0,Boise,160010001002,3042,0.6472496572032744
36441,7dbe41e817,43.61353,-116.200892,1.0,0.0,383.0,2022-05-11,2.0,1599.0,Boise,160010001002,3052,0.6472496572032744
36442,c6b0c11748,43.61353,-116.200892,1.0,1.0,513.0,2022-05-01,2.0,1575.0,Boise,160010001002,3042,0.5829740248572357
36443,c0ec4dd976,43.61353,-116.200892,1.0,1.0,483.0,2022-05-01,2.0,1595.0,Boise,160010001002,3042,0.6366043286950628
36444,c0ec4dd976,43.61353,-116.200892,1.0,1.0,483.0,2022-05-11,2.0,1595.0,Boise,160010001002,3052,0.6366043286950628
36445,3c920760fb,43.61353,-116.200892,1.0,1.0,593.0,2022-05-01,2.0,1734.0,Boise,160010001002,3042,0.9917343139519125
36446,f8e00dda80,43.604826,-116.241083,2.0,2.0,1150.0,2022-05-01,0.0,1530.0,Boise,160010010003,3042,0.4597727845915455
36447,02a6c314e0,43.64532,-116.355431,3.0,3.0,1561.0,2022-04-29,1.0,2950.0,Boise,160010103334,3040,3.2501522024788425
36448,02a6c314e0,43.64532,-116.355431,3.0,3.0,1561.0,2022-05-01,1.0,2950.0,Boise,160010103334,3042,3.2501522024788425
36449,6fe2083cb4,43.597485,-116.226799,2.0,3.0,1550.0,2022-05-01,1.0,2000.0,Boise,160010015003,3042,1.5982993185692504
36450,f599776fd2,43.617065,-116.206661,1.0,0.0,435.0,2022-05-01,2.0,1360.0,Boise,160010001003,3042,-0.040822217273349365
36451,f599776fd2,43.617065,-116.206661,1.0,0.0,435.0,2022-05-11,2.0,1360.0,Boise,160010001003,3052,-0.040822217273349365
36452,5eb0678dda,43.617065,-116.206661,1.0,0.0,420.0,2022-05-01,2.0,1465.0,Boise,160010001003,3042,0.2752633867754358
36453,5eb0678dda,43.617065,-116.206661,1.0,0.0,420.0,2022-05-01,2.0,1380.0,Boise,160010001003,3042,0.021224799792652668
36454,f3f6435e0e,43.617065,-116.206661,1.0,0.0,415.0,2022-05-01,2.0,1430.0,Boise,160010001003,3042,0.1724914837490634
36455,487b8a0c35,43.617065,-116.206661,1.0,0.0,500.0,2022-05-01,2.0,1550.0,Boise,160010001003,3042,0.5149702511259512
36456,ca3fde4058,43.617065,-116.206661,1.0,0.0,385.0,2022-05-01,2.0,1580.0,Boise,160010001003,3042,0.596445177767252
36457,aaafcad70e,43.55484,-116.149228,2.0,3.0,1038.0,2022-05-01,1.0,2200.0,Boise,160010105041,3042,2.0033814203422273
36458,540066c633,43.613062,-116.289189,1.0,1.0,716.0,2022-05-01,2.0,1175.0,Boise,160010023022,3042,-0.6622637923628656
36459,540066c633,43.613062,-116.289189,1.0,1.0,716.0,2022-05-11,2.0,1200.0,Boise,160010023022,3052,-0.5727837466337163
36460,b02c356a0e,43.613062,-116.289189,1.0,2.0,875.0,2022-05-01,2.0,1300.0,Boise,160010023022,3042,-0.2325906180239134
36461,ddfef21a59,43.613062,-116.289189,2.0,2.0,995.0,2022-05-01,2.0,1400.0,Boise,160010023022,3042,0.08237902299234456
36462,ddfef21a59,43.613062,-116.289189,2.0,2.0,995.0,2022-05-11,2.0,1400.0,Boise,160010023022,3052,0.08237902299234456
36463,fca337a621,43.613062,-116.289189,2.0,3.0,1098.0,2022-05-01,2.0,1460.0,Boise,160010023022,3042,0.26073296173377625
36464,ef66518b9d,43.642829,-116.215223,2.0,3.0,1200.0,2022-05-01,1.0,1995.0,Boise,160010005002,3042,1.587660651725386
36465,2419324f75,43.591329,-116.172616,1.0,1.0,690.0,2022-05-01,2.0,1663.0,Boise,160010008042,3042,0.8140456119787277
36466,2419324f75,43.591329,-116.172616,1.0,1.0,690.0,2022-05-11,2.0,1614.0,Boise,160010008042,3052,0.6869338407977282
36467,af2e2ced7d,43.591329,-116.172616,1.0,1.0,655.0,2022-05-01,2.0,1716.0,Boise,160010008042,3042,0.9473845704712142
36468,af2e2ced7d,43.591329,-116.172616,1.0,1.0,655.0,2022-05-11,2.0,1676.0,Boise,160010008042,3052,0.8471406503639152
36469,8748cc9648,43.591329,-116.172616,1.0,1.0,703.0,2022-05-01,2.0,1760.0,Boise,160010008042,3042,1.0549889301693718
36470,8748cc9648,43.591329,-116.172616,1.0,1.0,703.0,2022-05-11,2.0,1710.0,Boise,160010008042,3052,0.9324978820993288
36471,8624fe42a2,43.591329,-116.172616,1.0,2.0,840.0,2022-05-01,2.0,1971.0,Boise,160010008042,3042,1.536221050320818
36472,8624fe42a2,43.591329,-116.172616,1.0,2.0,840.0,2022-05-11,2.0,1984.0,Boise,160010008042,3052,1.564161422705354
36473,3be9adcd23,43.591329,-116.172616,2.0,2.0,970.0,2022-05-01,2.0,2195.0,Boise,160010008042,3042,1.9937110061930525
36474,69107d511e,43.591329,-116.172616,1.0,1.0,806.0,2022-05-11,2.0,1954.0,Boise,160010008042,3052,1.4994042758223336
36475,c4e45b96dc,43.623986,-116.230195,1.0,1.0,780.0,2022-05-01,2.0,1675.0,Boise,160010004002,3042,0.8446040073850297
36476,c4e45b96dc,43.623986,-116.230195,1.0,1.0,780.0,2022-05-01,2.0,1695.0,Boise,160010004002,3042,0.895051426779257
36477,c4e45b96dc,43.623986,-116.230195,1.0,1.0,780.0,2022-05-11,2.0,1680.0,Boise,160010004002,3052,0.8572721097144915
36478,b7a7c13e05,43.623986,-116.230195,1.0,2.0,980.0,2022-05-01,2.0,2008.0,Boise,160010004002,3042,1.6152659885462313
36479,b7a7c13e05,43.623986,-116.230195,1.0,2.0,980.0,2022-05-11,2.0,1743.0,Boise,160010004002,3052,1.0137368403212328
36480,1107f523dc,43.623986,-116.230195,2.0,2.0,1080.0,2022-05-01,2.0,2088.0,Boise,160010004002,3042,1.7813084003663875
36481,1107f523dc,43.623986,-116.230195,2.0,2.0,1080.0,2022-05-11,2.0,2122.0,Boise,160010004002,3052,1.84995831867604
36482,bc81b9eaa3,43.623986,-116.230195,2.0,3.0,1280.0,2022-05-01,2.0,2311.0,Boise,160010004002,3042,2.212586193221158
36483,bc81b9eaa3,43.623986,-116.230195,2.0,3.0,1280.0,2022-05-11,2.0,2425.0,Boise,160010004002,3052,2.417235754713291
36484,6ff8146a8c,43.63576,-116.21197,1.0,2.0,850.0,2022-05-01,2.0,1395.0,Boise,160010006002,3042,0.06717276281798679
36485,23d0f084e8,43.624312,-116.199737,1.0,1.0,850.0,2022-05-02,3.0,1325.0,Boise,160010006006,3043,-0.15163302388704636
36486,c7f56c5164,43.669211,-116.263544,1.0,2.0,700.0,2022-05-02,1.0,1590.0,Boise,160010003043,3043,0.6232600628351044
36487,40096ee5c4,43.579008,-116.222309,1.0,2.0,1000.0,2022-04-30,3.0,1775.0,Boise,160010017004,3041,1.0910582712766668
36488,40096ee5c4,43.579008,-116.222309,1.0,2.0,1000.0,2022-05-02,3.0,1775.0,Boise,160010017004,3043,1.0910582712766668
36489,96c419121c,43.597639,-116.232663,2.0,2.0,800.0,2022-05-02,2.0,1725.0,Boise,160010010003,3043,0.9696172899655082
36490,96c419121c,43.597639,-116.232663,2.0,2.0,800.0,2022-05-11,2.0,1725.0,Boise,160010010003,3052,0.9696172899655082
36491,35dddfdd77,43.610161,-116.199744,1.0,0.0,381.0,2022-05-02,2.0,1471.0,Boise,160010001002,3043,0.29263457656392555
36492,35dddfdd77,43.610161,-116.199744,1.0,0.0,381.0,2022-05-11,2.0,1341.0,Boise,160010001002,3052,-0.10061791555018348
36493,87a433a4ec,43.610161,-116.199744,1.0,0.0,375.0,2022-05-02,2.0,1571.0,Boise,160010001002,3043,0.5721662753970366
36494,87a433a4ec,43.610161,-116.199744,1.0,0.0,375.0,2022-05-11,2.0,1566.0,Boise,160010001002,3052,0.558617825336276
36495,58a0cd403f,43.610161,-116.199744,1.0,0.0,518.0,2022-05-02,2.0,1641.0,Boise,160010001002,3043,0.7574447790572187
36496,58a0cd403f,43.610161,-116.199744,1.0,0.0,518.0,2022-05-02,2.0,1651.0,Boise,160010001002,3043,0.7832659106347317
36497,58a0cd403f,43.610161,-116.199744,1.0,0.0,518.0,2022-05-11,2.0,1606.0,Boise,160010001002,3052,0.665815063506753
36498,58a0cd403f,43.610161,-116.199744,1.0,0.0,518.0,2022-05-11,2.0,1646.0,Boise,160010001002,3052,0.7703749538764177
36499,fff583bedf,43.610161,-116.199744,1.0,0.0,550.0,2022-05-02,2.0,1671.0,Boise,160010001002,3043,0.8344422686890028
36500,fff583bedf,43.610161,-116.199744,1.0,0.0,550.0,2022-05-11,2.0,1666.0,Boise,160010001002,3052,0.8217058336708081
36501,ed6f2f369d,43.610161,-116.199744,1.0,0.0,523.0,2022-05-02,2.0,1731.0,Boise,160010001002,3043,0.9843747533511412
36502,07635210a2,43.610161,-116.199744,1.0,1.0,662.0,2022-05-02,2.0,1770.0,Boise,160010001002,3043,1.0790691372758758
36503,900c608562,43.610161,-116.199744,1.0,1.0,650.0,2022-05-02,2.0,1787.0,Boise,160010001002,3043,1.1196949558179408
36504,900c608562,43.610161,-116.199744,1.0,1.0,650.0,2022-05-11,2.0,1891.0,Boise,160010001002,3052,1.3601152709467792
36505,9245a20b0f,43.610161,-116.199744,1.0,1.0,664.0,2022-05-02,2.0,1787.0,Boise,160010001002,3043,1.1196949558179408
36506,9245a20b0f,43.610161,-116.199744,1.0,1.0,664.0,2022-05-11,2.0,1781.0,Boise,160010001002,3052,1.1054007320807475
36507,8bb5bb45d2,43.610161,-116.199744,2.0,2.0,942.0,2022-05-02,2.0,2482.0,Boise,160010001002,3043,2.5159800679891493
36508,8bb5bb45d2,43.610161,-116.199744,2.0,2.0,942.0,2022-05-02,2.0,2645.0,Boise,160010001002,3043,2.7863164114219923
36509,8bb5bb45d2,43.610161,-116.199744,2.0,2.0,942.0,2022-05-11,2.0,2530.0,Boise,160010001002,3052,2.5973899667686
36510,8bb5bb45d2,43.610161,-116.199744,2.0,2.0,942.0,2022-05-11,2.0,2645.0,Boise,160010001002,3052,2.7863164114219923
36511,48b5cf58cf,43.610161,-116.199744,2.0,2.0,894.0,2022-05-02,2.0,2615.0,Boise,160010001002,3043,2.7378351421799825
36512,48b5cf58cf,43.610161,-116.199744,2.0,2.0,894.0,2022-05-11,2.0,2615.0,Boise,160010001002,3052,2.7378351421799825
36513,c0b79981ef,43.610161,-116.199744,1.0,1.0,713.0,2022-05-11,2.0,2021.0,Boise,160010001002,3052,1.6426931809751313
36514,c0b79981ef,43.610161,-116.199744,1.0,1.0,713.0,2022-05-11,2.0,1886.0,Boise,160010001002,3052,1.348862563327801
36515,8e2bb938c9,43.610161,-116.199744,1.0,1.0,661.0,2022-05-11,2.0,1811.0,Boise,160010001002,3052,1.1763958992991046
36516,8e2bb938c9,43.610161,-116.199744,1.0,1.0,661.0,2022-05-11,2.0,1827.0,Boise,160010001002,3052,1.2137805949623295
36517,5aea2ea12a,43.610161,-116.199744,1.0,1.0,652.0,2022-05-11,2.0,1801.0,Boise,160010001002,3052,1.1528623663869277
36518,5aea2ea12a,43.610161,-116.199744,1.0,1.0,652.0,2022-05-11,2.0,1811.0,Boise,160010001002,3052,1.1763958992991046
36519,e22e69a67e,43.610161,-116.199744,1.0,1.0,653.0,2022-05-11,2.0,1796.0,Boise,160010001002,3052,1.1410465534250578
36520,d468e2d1b7,43.553066,-116.142778,2.0,3.0,1173.0,2022-05-02,1.0,2400.0,Boise,160010105041,3043,2.3731924052914013
36521,5dffe57c6e,43.614089,-116.182199,1.0,1.0,667.0,2022-05-02,2.0,1350.0,Boise,160010007012,3043,-0.07218874476882144
36522,78ba13cff2,43.611605,-116.191413,1.0,3.0,990.0,2022-05-02,1.0,1495.0,Boise,160010007013,3043,0.3614179284024556
36523,da014a7af6,43.61133,-116.202858,1.0,0.0,525.0,2022-05-02,2.0,1615.0,Boise,160010001002,3043,0.6895663247375489
36524,2c4fca1133,43.61133,-116.202858,1.0,0.0,640.0,2022-05-02,2.0,1959.0,Boise,160010001002,3043,1.510265884557591
36525,2c4fca1133,43.61133,-116.202858,1.0,0.0,640.0,2022-05-11,2.0,1959.0,Boise,160010001002,3052,1.510265884557591
36526,f5b57e1fc0,43.61133,-116.202858,1.0,1.0,650.0,2022-05-02,2.0,1610.0,Boise,160010001002,3043,0.6763875694187098
36527,de7693eaae,43.61133,-116.202858,1.0,2.0,785.0,2022-05-02,2.0,2163.0,Boise,160010001002,3043,1.931293800907416
36528,11dab95496,43.61133,-116.202858,1.0,2.0,790.0,2022-05-11,2.0,2066.0,Boise,160010001002,3052,1.736289590401319
36529,0af1bf37e8,43.61133,-116.202858,2.0,2.0,825.0,2022-05-11,2.0,1956.0,Boise,160010001002,3052,1.5037522508153063
36530,9b1f680795,43.61133,-116.202858,1.0,1.0,670.0,2022-05-11,2.0,1632.0,Boise,160010001002,3052,0.7340708694488014
36531,667387fe53,43.61133,-116.202858,1.0,0.0,570.0,2022-05-11,2.0,1512.0,Boise,160010001002,3052,0.40947462140653085
36532,9fad849c6f,43.579902,-116.181067,3.0,3.0,1264.0,2022-04-29,0.0,2295.0,Boise,160010008024,3040,2.183058361486548
36533,9fad849c6f,43.579902,-116.181067,3.0,3.0,1264.0,2022-05-02,0.0,2295.0,Boise,160010008024,3043,2.183058361486548
36534,6395763df8,43.590242,-116.223634,1.0,2.0,850.0,2022-05-02,3.0,1295.0,Boise,160010015003,3043,-0.24896884709717704
36535,06dbe5577d,43.643179,-116.217462,3.0,3.0,2223.0,2022-05-02,1.0,4000.0,Boise,160010005002,3043,4.544275470494368
36536,48976b010f,43.627683,-116.297893,2.0,3.0,1150.0,2022-05-02,1.0,1500.0,Boise,160010023122,3043,0.3756087435391392
36537,375107d820,43.594011,-116.195759,1.0,3.0,1400.0,2022-05-02,1.0,1800.0,Boise,160010009003,3043,1.15050183026129
36538,6b9685b388,43.589147,-116.255176,1.0,1.0,750.0,2022-05-02,3.0,1195.0,Boise,160010019001,3043,-0.5905296813293901
36539,97433e0be1,43.629844,-116.206193,1.0,3.0,1075.0,2022-04-29,1.0,2500.0,Boise,160010006004,3040,2.5466918087421098
36540,97433e0be1,43.629844,-116.206193,1.0,3.0,1075.0,2022-05-02,1.0,2500.0,Boise,160010006004,3043,2.5466918087421098
36541,5b54c021e6,43.553552,-116.132917,2.0,3.0,1204.0,2022-05-02,1.0,2100.0,Boise,160010105041,3043,1.805664599887347
36542,eab37de99d,43.651016,-116.257131,1.0,2.0,864.0,2022-05-02,2.0,1619.0,Boise,160010003031,3043,0.7000799854729293
36543,692d7a5349,43.651016,-116.257131,2.0,2.0,956.0,2022-05-02,2.0,1821.0,Boise,160010003031,3043,1.1997998416156002
36544,e8e095f4b9,43.62011,-116.32965,2.0,2.0,928.0,2022-05-02,2.0,1350.0,Boise,160010023103,3043,-0.07218874476882144
36545,bd0208f679,43.588318,-116.25185,1.0,2.0,988.0,2022-05-02,2.0,1395.0,Boise,160010018003,3043,0.06717276281798679
36546,60fe824f43,43.62699,-116.22216,1.0,2.0,950.0,2022-05-02,1.0,1600.0,Boise,160010004003,3043,0.649906828396395
36547,38233f3af0,43.629192,-116.22696,2.0,3.0,1100.0,2022-05-02,2.0,1750.0,Boise,160010004002,3043,1.0307715131651962
36548,542d643801,43.653206,-116.250565,2.0,2.0,940.0,2022-05-02,2.0,1395.0,Boise,160010003022,3043,0.06717276281798679
36549,fb0f8277d9,43.59815,-116.19653,1.0,2.0,860.0,2022-05-02,2.0,1595.0,Boise,160010009002,3043,0.6366043286950628
36550,2659da1b00,43.635662,-116.203705,1.0,2.0,900.0,2022-05-02,2.0,1795.0,Boise,160010006002,3043,1.138679443820591
36551,7488dd392f,43.62927,-116.2277,2.0,2.0,1062.0,2022-05-03,2.0,1595.0,Boise,160010004002,3044,0.6366043286950628
36552,84ef4674db,43.574768,-116.24023,2.0,2.0,925.0,2022-05-03,2.0,1395.0,Boise,160010018002,3044,0.06717276281798679
36553,6674077115,43.58354,-116.17821,3.0,3.0,1700.0,2022-05-03,1.0,2400.0,Boise,160010008041,3044,2.3731924052914013
36554,c9c06d49a8,43.602062,-116.189125,1.0,1.0,750.0,2022-05-03,2.0,1395.0,Boise,160010007013,3044,0.06717276281798679
36555,40c2538552,43.6175,-116.26461,2.0,2.0,1000.0,2022-05-03,2.0,1595.0,Boise,160010012023,3044,0.6366043286950628
36556,d45360c5da,43.589317,-116.18777,1.0,2.0,930.0,2022-05-03,2.0,1345.0,Boise,160010008041,3044,-0.08795924592441874
36557,8289ecac79,43.62911,-116.227806,2.0,2.0,1062.0,2022-05-03,2.0,1595.0,Boise,160010004002,3044,0.6366043286950628
36558,350f79515a,43.5948,-116.18445,1.0,1.0,620.0,2022-05-03,2.0,1395.0,Boise,160010008041,3044,0.06717276281798679
36559,f1454be181,43.598293,-116.19684,1.0,2.0,850.0,2022-05-03,2.0,1425.0,Boise,160010009002,3044,0.15760479537718186
36560,60c19ec26d,43.617916,-116.25793,2.0,2.0,966.0,2022-05-03,2.0,1395.0,Boise,160010012023,3044,0.06717276281798679
36561,d440ea485f,43.598248,-116.19632,1.0,2.0,860.0,2022-05-03,2.0,1595.0,Boise,160010009002,3044,0.6366043286950628
36562,372e2e0bcb,43.620872,-116.30688,2.0,3.0,1116.0,2022-05-03,2.0,1595.0,Boise,160010023121,3044,0.6366043286950628
36563,113b36584c,43.55102,-116.133965,2.0,2.0,1314.0,2022-05-03,1.0,2150.0,Boise,160010105031,3044,1.9056726301549853
36564,5a87187fa9,43.613953,-116.20473,1.0,0.0,520.0,2022-05-03,2.0,2400.0,Boise,160010001002,3044,2.3731924052914013
36565,79688b78e9,43.625492,-116.199554,1.0,1.0,624.0,2022-05-03,2.0,1395.0,Boise,160010006006,3044,0.06717276281798679
36566,5cdfc88a82,43.659912,-116.263405,2.0,2.0,950.0,2022-05-03,2.0,1325.0,Boise,160010003042,3044,-0.15163302388704636
36567,ed93eb2b17,43.604122,-116.227646,2.0,2.0,900.0,2022-05-03,2.0,1250.0,Boise,160010010002,3044,-0.39928434318300776
36568,51d2f7d649,43.62983,-116.31331,2.0,3.0,1100.0,2022-05-04,2.0,1650.0,Boise,160010023122,3045,0.7806908453121197
36569,84d3eadbd1,43.56671,-116.1233,3.0,3.0,1840.0,2022-05-04,1.0,2595.0,Boise,160010101001,3045,2.7052043086898165
36570,4ce8a634db,43.601654,-116.20654,1.0,1.0,500.0,2022-05-04,2.0,1325.0,Boise,160010009001,3045,-0.15163302388704636
36571,502311c0b3,43.628586,-116.22549,1.0,2.0,775.0,2022-05-04,2.0,1595.0,Boise,160010004003,3045,0.6366043286950628
36572,e7e32bda9e,43.629246,-116.33375,2.0,3.0,1200.0,2022-05-04,2.0,1725.0,Boise,160010023103,3045,0.9696172899655082
36573,5a8d49bf29,43.63182,-116.2068,1.0,2.0,784.0,2022-05-04,2.0,1900.0,Boise,160010006003,3045,1.380295370407293
36574,dfb5ad8d2d,43.59612,-116.18552,1.0,1.0,848.0,2022-05-05,2.0,1530.0,Boise,160010008041,3046,0.4597727845915455
36575,d854c465e4,43.61169,-116.208534,2.0,1.0,1107.0,2022-05-05,2.0,2400.0,Boise,160010001003,3046,2.3731924052914013
36576,89b0181fcb,43.57633,-116.21606,2.0,2.0,840.0,2022-05-05,1.0,1500.0,Boise,160010017002,3046,0.3756087435391392
36577,4dd6933c10,43.595093,-116.21221,1.0,1.0,700.0,2022-05-06,2.0,1250.0,Boise,160010015001,3047,-0.39928434318300776
36578,6b3c625cb9,43.58917,-116.25555,1.0,1.0,750.0,2022-05-06,2.0,1195.0,Boise,160010019001,3047,-0.5905296813293901
36579,c2f0380d0c,43.561375,-116.167816,3.0,3.0,2320.0,2022-05-06,2.0,3995.0,Boise,160010105042,3047,4.538959465817621
36580,a1cc31bc54,43.609245,-116.17429,1.0,2.0,740.0,2022-05-06,1.0,1350.0,Boise,160010007011,3047,-0.07218874476882144
36581,739572b765,43.600869,-116.168306,3.0,3.0,1305.0,2022-05-11,2.0,2150.0,Boise,160010007011,3052,1.9056726301549853
36582,0d9a368677,43.603731,-116.191529,2.0,2.0,1147.0,2022-05-01,2.0,2450.0,Boise,160010007013,3042,2.460827369513408
36583,0d9a368677,43.603731,-116.191529,2.0,2.0,1147.0,2022-05-11,2.0,2450.0,Boise,160010007013,3052,2.460827369513408
36584,13c0857ef9,43.603731,-116.191529,2.0,2.0,993.0,2022-05-01,2.0,2025.0,Boise,160010007013,3042,1.6510968321261847
36585,13c0857ef9,43.603731,-116.191529,2.0,2.0,993.0,2022-05-11,2.0,2025.0,Boise,160010007013,3052,1.6510968321261847
36586,135a5689e0,43.603731,-116.191529,2.0,2.0,987.0,2022-05-01,2.0,1999.0,Boise,160010007013,3042,1.596173714531466
36587,135a5689e0,43.603731,-116.191529,2.0,2.0,987.0,2022-05-11,2.0,1999.0,Boise,160010007013,3052,1.596173714531466
36588,41b1650a49,43.603731,-116.191529,1.0,1.0,829.0,2022-05-01,2.0,1745.0,Boise,160010007013,3042,1.0186108605629176
36589,41b1650a49,43.603731,-116.191529,1.0,1.0,829.0,2022-05-11,2.0,1745.0,Boise,160010007013,3052,1.0186108605629176
36590,6d0aa4e2be,43.603731,-116.191529,1.0,1.0,743.0,2022-05-01,2.0,1725.0,Boise,160010007013,3042,0.9696172899655082
36591,6d0aa4e2be,43.603731,-116.191529,1.0,1.0,743.0,2022-05-11,2.0,1725.0,Boise,160010007013,3052,0.9696172899655082
36592,9c339ffdb5,43.603731,-116.191529,1.0,1.0,665.0,2022-05-01,2.0,1605.0,Boise,160010007013,3042,0.663167822570992
36593,9c339ffdb5,43.603731,-116.191529,1.0,1.0,665.0,2022-05-11,2.0,1605.0,Boise,160010007013,3052,0.663167822570992
36594,c25e3bfee0,43.603731,-116.191529,1.0,0.0,556.0,2022-05-01,2.0,1575.0,Boise,160010007013,3042,0.5829740248572357
36595,c25e3bfee0,43.603731,-116.191529,1.0,0.0,556.0,2022-05-11,2.0,1575.0,Boise,160010007013,3052,0.5829740248572357
36596,ceebadc250,43.603731,-116.191529,1.0,0.0,679.0,2022-05-01,2.0,1540.0,Boise,160010007013,3042,0.4874611247653214
36597,ceebadc250,43.603731,-116.191529,1.0,0.0,679.0,2022-05-11,2.0,1540.0,Boise,160010007013,3052,0.4874611247653214
36598,8b0911e588,43.66135,-116.282375,2.0,3.0,1311.0,2022-05-02,2.0,2609.0,Boise,160010024122,3043,2.728072170387116
36599,8b0911e588,43.66135,-116.282375,2.0,3.0,1311.0,2022-05-11,2.0,2609.0,Boise,160010024122,3052,2.728072170387116
