,blockgroup,population,housing,education,transportation,year
984,160270203003,877.0,296.0,682.0,405.0,2016
985,160270211003,4358.0,1696.0,3059.0,1849.0,2016
986,160270204022,1043.0,512.0,846.0,498.0,2016
987,160270217001,5356.0,1459.0,3812.0,2133.0,2016
988,160270206021,1311.0,480.0,1208.0,733.0,2016
989,160270215001,659.0,242.0,436.0,155.0,2016
990,160270218002,1137.0,538.0,992.0,437.0,2016
991,160570052005,2448.0,1052.0,2078.0,1336.0,2016
992,160570052002,709.0,318.0,664.0,265.0,2016
993,160570052004,1769.0,744.0,1406.0,669.0,2016
994,160570052001,596.0,329.0,525.0,245.0,2016
995,160570053001,661.0,338.0,565.0,414.0,2016
996,160570053004,2044.0,1088.0,1864.0,1010.0,2016
997,160570053006,1047.0,331.0,788.0,405.0,2016
998,160570054002,735.0,428.0,693.0,302.0,2016
999,160570054003,3403.0,279.0,3269.0,922.0,2016
1000,160570051001,3029.0,1167.0,2344.0,1326.0,2016
1001,160570051005,496.0,291.0,472.0,329.0,2016
1002,160570051002,2960.0,1395.0,2814.0,1491.0,2016
1003,160570051003,806.0,308.0,617.0,366.0,2016
1004,160570051004,958.0,571.0,898.0,606.0,2016
1005,160570052003,1124.0,382.0,651.0,381.0,2016
1006,160570053003,744.0,400.0,659.0,425.0,2016
1007,160570053002,552.0,312.0,474.0,244.0,2016
1008,160570053005,1739.0,695.0,1146.0,829.0,2016
1009,160570054004,850.0,432.0,850.0,324.0,2016
1010,160570057003,1465.0,602.0,1097.0,678.0,2016
1011,160570054001,1481.0,686.0,1233.0,794.0,2016
1012,160459601001,1444.0,657.0,1207.0,357.0,2017
1013,160039502002,870.0,427.0,762.0,287.0,2017
1014,160550003011,3010.0,1331.0,2384.0,1039.0,2017
1015,160550003012,2913.0,1126.0,2355.0,1248.0,2017
1016,160550003021,1148.0,482.0,999.0,429.0,2017
1017,160550003022,4961.0,1766.0,3368.0,2079.0,2017
1018,160550003023,1537.0,506.0,1133.0,615.0,2017
1019,160550004011,3870.0,1712.0,2957.0,1931.0,2017
1020,160550004012,2231.0,868.0,1939.0,858.0,2017
1021,160550004021,4674.0,1865.0,3356.0,1858.0,2017
1022,160550004022,3563.0,1309.0,2445.0,1605.0,2017
1023,160550005003,3617.0,1340.0,2553.0,1619.0,2017
1024,160550006011,2601.0,1142.0,2039.0,875.0,2017
1025,160550006012,1476.0,749.0,1279.0,572.0,2017
1026,160550006021,1612.0,646.0,1192.0,475.0,2017
1027,160550006022,2661.0,1150.0,2090.0,1240.0,2017
1028,160550006023,1907.0,705.0,1485.0,989.0,2017
1029,160550007003,4072.0,2174.0,3319.0,1838.0,2017
1030,160550009004,759.0,535.0,708.0,197.0,2017
1031,160550010011,2974.0,1129.0,2371.0,1357.0,2017
1032,160550010012,2101.0,925.0,1668.0,695.0,2017
1033,160550010013,1398.0,639.0,1126.0,679.0,2017
1034,160550010021,2020.0,819.0,1582.0,804.0,2017
1035,160550010022,2533.0,919.0,1979.0,1220.0,2017
1036,160559400002,958.0,1059.0,868.0,303.0,2017
1037,160550002004,2650.0,937.0,2261.0,1095.0,2017
1038,160550002003,1534.0,652.0,1355.0,657.0,2017
1039,160550002005,1416.0,651.0,1093.0,441.0,2017
1040,160550007001,3971.0,1390.0,3123.0,1673.0,2017
1041,160550007002,9709.0,3565.0,7273.0,4199.0,2017
1042,160550001002,1886.0,1227.0,1706.0,809.0,2017
1043,160550001001,1510.0,1152.0,1218.0,448.0,2017
1044,160550016002,2068.0,1000.0,1657.0,963.0,2017
1045,160550016001,772.0,396.0,658.0,294.0,2017
1046,160550019001,1781.0,808.0,1444.0,784.0,2017
1047,160550005001,6284.0,2666.0,4806.0,2993.0,2017
1048,160550005002,2905.0,1211.0,2129.0,1422.0,2017
1049,160550009001,2154.0,1010.0,1612.0,911.0,2017
1050,160550009003,1215.0,688.0,1099.0,531.0,2017
1051,160550009002,1000.0,773.0,902.0,297.0,2017
1052,160550013002,3343.0,1195.0,2509.0,1419.0,2017
1053,160550013001,1233.0,538.0,849.0,571.0,2017
1054,160550015002,804.0,286.0,648.0,312.0,2017
1055,160550015003,1173.0,573.0,985.0,690.0,2017
1056,160550015001,1528.0,664.0,1206.0,789.0,2017
1057,160550011001,2168.0,847.0,1850.0,959.0,2017
1058,160550012001,1616.0,813.0,1419.0,496.0,2017
1059,160550012002,1871.0,772.0,1476.0,915.0,2017
1060,160550012003,3293.0,1294.0,2472.0,1485.0,2017
1061,160550014001,1165.0,816.0,1067.0,555.0,2017
1062,160550014002,1718.0,813.0,1590.0,959.0,2017
1063,160550017001,1751.0,671.0,1305.0,514.0,2017
1064,160550017002,1269.0,690.0,1068.0,671.0,2017
1065,160550017003,1390.0,756.0,1186.0,504.0,2017
1066,160550018003,4800.0,2074.0,3831.0,1848.0,2017
1067,160550018004,1351.0,495.0,990.0,609.0,2017
1068,160550018001,1329.0,525.0,1146.0,588.0,2017
1069,160550018002,1039.0,1210.0,928.0,260.0,2017
1070,160550008001,3017.0,1452.0,2494.0,1350.0,2017
1071,160550008002,1573.0,684.0,1312.0,610.0,2017
1072,160550020001,1869.0,1084.0,1447.0,634.0,2017
1073,160550020002,1881.0,954.0,1669.0,855.0,2017
1074,160830002001,3234.0,1323.0,2514.0,1562.0,2017
1075,160830002002,1774.0,568.0,1236.0,661.0,2017
1076,160830002003,1383.0,822.0,1181.0,561.0,2017
1077,160830005001,1202.0,491.0,956.0,541.0,2017
1078,160830006003,1511.0,557.0,1206.0,772.0,2017
1079,160830007001,6443.0,2516.0,4451.0,3172.0,2017
1080,160830007002,2617.0,970.0,2112.0,1309.0,2017
1081,160830007003,1210.0,320.0,937.0,655.0,2017
1082,160830007004,1098.0,406.0,715.0,416.0,2017
1083,160830007005,1105.0,590.0,817.0,437.0,2017
1084,160830008001,1351.0,465.0,827.0,476.0,2017
1085,160830008004,1592.0,704.0,1252.0,757.0,2017
1086,160830008005,1191.0,485.0,907.0,637.0,2017
1087,160830009001,3240.0,1249.0,2542.0,1281.0,2017
1088,160830009002,1844.0,620.0,1469.0,706.0,2017
1089,160830010001,2485.0,932.0,1686.0,1146.0,2017
1090,160830010002,3543.0,1342.0,2805.0,1716.0,2017
1091,160830010003,1425.0,588.0,1067.0,776.0,2017
1092,160830010004,898.0,450.0,828.0,456.0,2017
1093,160830010005,874.0,353.0,653.0,436.0,2017
1094,160830011001,785.0,437.0,705.0,470.0,2017
1095,160830011003,2055.0,666.0,1557.0,746.0,2017
1096,160830012001,1058.0,455.0,834.0,496.0,2017
1097,160830012002,1326.0,561.0,1050.0,716.0,2017
1098,160830012003,2313.0,984.0,1638.0,1184.0,2017
1099,160830012004,3241.0,1064.0,2027.0,1392.0,2017
1100,160830015002,723.0,430.0,588.0,328.0,2017
1101,160159502004,2429.0,1359.0,2108.0,1057.0,2017
1102,160159502002,1642.0,977.0,1385.0,557.0,2017
1103,160010009001,2203.0,412.0,2166.0,820.0,2017
1104,160010009003,1478.0,657.0,1398.0,987.0,2017
1105,160010009002,871.0,374.0,828.0,569.0,2017
1106,160010009004,1817.0,705.0,1467.0,952.0,2017
1107,160010023103,3202.0,1149.0,2369.0,1554.0,2017
1108,160010023101,2327.0,859.0,1877.0,968.0,2017
1109,160010023102,2996.0,1153.0,2315.0,1340.0,2017
1110,160010020004,804.0,512.0,585.0,241.0,2017
1111,160010102211,6181.0,2308.0,4817.0,2071.0,2017
1112,160010102212,1681.0,784.0,1313.0,594.0,2017
1113,160010103322,1556.0,676.0,1318.0,842.0,2017
1114,160010103321,14592.0,4904.0,10104.0,5947.0,2017
1115,160010104014,3178.0,1245.0,2495.0,1485.0,2017
1116,160010104012,12873.0,3436.0,8282.0,5569.0,2017
1117,160010104013,4679.0,1407.0,3441.0,1989.0,2017
1118,160010104011,2622.0,946.0,1976.0,1478.0,2017
1119,160010021001,408.0,203.0,326.0,170.0,2017
1120,160010021002,1655.0,683.0,1340.0,770.0,2017
1121,160010102012,7330.0,2732.0,5237.0,2837.0,2017
1122,160010102011,1603.0,548.0,1317.0,588.0,2017
1123,160010102013,2584.0,933.0,2072.0,1210.0,2017
1124,160010023023,1462.0,511.0,1132.0,721.0,2017
1125,160010023022,3335.0,1252.0,2639.0,1668.0,2017
1126,160010023021,1411.0,490.0,1171.0,777.0,2017
1127,160010103331,2893.0,1480.0,2317.0,1299.0,2017
1128,160010016001,1250.0,552.0,1113.0,779.0,2017
1129,160010016002,2728.0,1080.0,2226.0,1337.0,2017
1130,160010016003,681.0,309.0,550.0,389.0,2017
1131,160010019001,2552.0,1182.0,2057.0,1160.0,2017
1132,160010019002,832.0,390.0,756.0,588.0,2017
1133,160010019003,1202.0,538.0,911.0,623.0,2017
1134,160010022221,6257.0,2268.0,4495.0,2835.0,2017
1135,160010012022,2306.0,1240.0,2103.0,1445.0,2017
1136,160010012023,2520.0,1349.0,2068.0,1207.0,2017
1137,160010012021,1564.0,797.0,1375.0,790.0,2017
1138,160010015003,1052.0,501.0,866.0,458.0,2017
1139,160010102252,3581.0,1595.0,2759.0,1136.0,2017
1140,160010102253,2130.0,1056.0,1797.0,724.0,2017
1141,160010103133,12031.0,4708.0,9097.0,5867.0,2017
1142,160010103311,10812.0,4065.0,8031.0,4234.0,2017
1143,160010103312,4652.0,1614.0,3535.0,2201.0,2017
1144,160010103332,3465.0,1150.0,2498.0,1677.0,2017
1145,160010103333,2522.0,1039.0,1875.0,1191.0,2017
1146,160010103334,2951.0,1236.0,2414.0,1480.0,2017
1147,160010103341,3170.0,1148.0,2334.0,1533.0,2017
1148,160010103342,3695.0,1518.0,2886.0,1784.0,2017
1149,160010103351,14282.0,3779.0,9010.0,4946.0,2017
1150,160010103352,2189.0,1011.0,1807.0,1225.0,2017
1151,160010103353,5633.0,2683.0,4807.0,1994.0,2017
1152,160010103354,2679.0,933.0,2476.0,1363.0,2017
1153,160010105031,4542.0,1705.0,3270.0,2090.0,2017
1154,160010105041,4807.0,1742.0,3391.0,2175.0,2017
1155,160010105042,2609.0,1034.0,2036.0,1236.0,2017
1156,160010015002,1124.0,484.0,892.0,587.0,2017
1157,160010015001,1399.0,654.0,1155.0,717.0,2017
1158,160010024103,1860.0,576.0,1471.0,916.0,2017
1159,160010024101,1335.0,481.0,1153.0,588.0,2017
1160,160010024104,1985.0,892.0,1728.0,768.0,2017
1161,160010024102,2240.0,833.0,1822.0,1306.0,2017
1162,160010024121,2113.0,895.0,1601.0,829.0,2017
1163,160010104022,1975.0,787.0,1466.0,920.0,2017
1164,160010104021,10011.0,3303.0,7327.0,4911.0,2017
1165,160010105011,6896.0,828.0,6524.0,970.0,2017
1166,160010001003,1695.0,1178.0,1479.0,728.0,2017
1167,160010001001,1211.0,829.0,1127.0,746.0,2017
1168,160010001002,975.0,744.0,838.0,396.0,2017
1169,160010005004,1360.0,636.0,1128.0,786.0,2017
1170,160010005001,1707.0,813.0,1419.0,836.0,2017
1171,160010005003,1172.0,606.0,916.0,678.0,2017
1172,160010005005,882.0,407.0,684.0,501.0,2017
1173,160010005002,995.0,320.0,754.0,590.0,2017
1174,160010014002,1130.0,633.0,981.0,680.0,2017
1175,160010014001,1388.0,842.0,1230.0,877.0,2017
1176,160010014003,1134.0,507.0,794.0,536.0,2017
1177,160010017002,2412.0,867.0,1679.0,1064.0,2017
1178,160010017001,705.0,354.0,649.0,596.0,2017
1179,160010017003,994.0,615.0,879.0,586.0,2017
1180,160010102231,2587.0,1217.0,2115.0,1144.0,2017
1181,160010006003,684.0,315.0,482.0,348.0,2017
1182,160010006006,1113.0,675.0,935.0,587.0,2017
1183,160010006001,913.0,573.0,737.0,487.0,2017
1184,160010006002,1089.0,714.0,949.0,557.0,2017
1185,160010006004,697.0,315.0,554.0,293.0,2017
1186,160010006005,632.0,336.0,529.0,368.0,2017
1187,160010008031,723.0,390.0,677.0,358.0,2017
1188,160010008033,1209.0,453.0,982.0,531.0,2017
1189,160010008032,798.0,332.0,665.0,519.0,2017
1190,160010008034,1661.0,675.0,1369.0,865.0,2017
1191,160010012011,1977.0,837.0,1721.0,977.0,2017
1192,160010012012,1357.0,609.0,1009.0,554.0,2017
1193,160010022212,1797.0,689.0,1337.0,931.0,2017
1194,160010022211,2783.0,1053.0,2255.0,1270.0,2017
1195,160010022213,4119.0,1673.0,3482.0,2272.0,2017
1196,160010024111,1800.0,645.0,1407.0,870.0,2017
1197,160010024113,2735.0,1001.0,2442.0,1552.0,2017
1198,160010024112,1131.0,427.0,818.0,565.0,2017
1199,160010024131,3151.0,865.0,2406.0,1257.0,2017
1200,160010024134,1196.0,297.0,909.0,458.0,2017
1201,160010024132,3140.0,1235.0,2323.0,1049.0,2017
1202,160010024133,1521.0,679.0,1227.0,726.0,2017
1203,160010101001,7194.0,2716.0,5352.0,2966.0,2017
1204,160010103221,2245.0,856.0,1812.0,1025.0,2017
1205,160010103223,3614.0,1471.0,2629.0,1408.0,2017
1206,160010103222,1642.0,736.0,1260.0,708.0,2017
1207,160010103313,6395.0,1969.0,4489.0,2653.0,2017
1208,160010003022,1773.0,887.0,1437.0,741.0,2017
1209,160010003021,1357.0,595.0,1166.0,694.0,2017
1210,160010010002,2496.0,1099.0,1925.0,1210.0,2017
1211,160010010004,902.0,361.0,789.0,480.0,2017
1212,160010010001,2136.0,1107.0,1985.0,1336.0,2017
1213,160010010003,1349.0,699.0,1114.0,736.0,2017
1214,160010018002,1414.0,608.0,1222.0,594.0,2017
1215,160010018001,1401.0,552.0,1121.0,570.0,2017
1216,160010018003,1590.0,818.0,1338.0,880.0,2017
1217,160010103132,5704.0,1908.0,4420.0,2653.0,2017
1218,160010103131,4605.0,1728.0,3555.0,2052.0,2017
1219,160010008024,2544.0,1069.0,1895.0,1147.0,2017
1220,160010008023,1507.0,751.0,1348.0,844.0,2017
1221,160010008021,523.0,306.0,506.0,356.0,2017
1222,160010008022,1056.0,443.0,840.0,505.0,2017
1223,160010103212,2554.0,1113.0,2090.0,1444.0,2017
1224,160010103211,5330.0,2105.0,3854.0,1941.0,2017
1225,160010004003,1221.0,685.0,865.0,612.0,2017
1226,160010004005,1157.0,475.0,748.0,450.0,2017
1227,160010004001,685.0,339.0,520.0,274.0,2017
1228,160010004004,929.0,493.0,810.0,585.0,2017
1229,160010004002,1803.0,850.0,1658.0,1092.0,2017
1230,160010002011,1861.0,759.0,1581.0,768.0,2017
1231,160010002012,668.0,332.0,535.0,309.0,2017
1232,160010002013,777.0,369.0,646.0,382.0,2017
1233,160010002021,1373.0,634.0,1107.0,694.0,2017
1234,160010002022,1431.0,584.0,1239.0,763.0,2017
1235,160010002023,1467.0,549.0,1159.0,627.0,2017
1236,160010002024,1280.0,624.0,1034.0,566.0,2017
1237,160010003031,2062.0,1195.0,1848.0,959.0,2017
1238,160010003041,2583.0,1295.0,2180.0,1315.0,2017
1239,160010003042,3227.0,1296.0,2532.0,1597.0,2017
1240,160010003043,1054.0,414.0,774.0,487.0,2017
1241,160010007011,2045.0,861.0,1689.0,1074.0,2017
1242,160010007012,1352.0,715.0,1124.0,799.0,2017
1243,160010007013,1530.0,955.0,1307.0,762.0,2017
1244,160010007021,3225.0,1199.0,2465.0,1459.0,2017
1245,160010008041,3277.0,1604.0,2860.0,1692.0,2017
1246,160010008042,1966.0,1231.0,1655.0,747.0,2017
1247,160010008043,1465.0,809.0,1380.0,1010.0,2017
1248,160010008051,2128.0,896.0,1634.0,946.0,2017
1249,160010008052,967.0,408.0,770.0,526.0,2017
1250,160010014004,1429.0,805.0,1268.0,820.0,2017
1251,160010017004,2093.0,778.0,1650.0,1206.0,2017
1252,160010022231,4677.0,1554.0,3552.0,2063.0,2017
1253,160010022241,1053.0,397.0,936.0,448.0,2017
1254,160010022242,3958.0,1291.0,3053.0,1778.0,2017
1255,160010022243,1485.0,566.0,1157.0,708.0,2017
1256,160010023024,3466.0,1371.0,2497.0,1233.0,2017
1257,160010023104,2002.0,828.0,1508.0,963.0,2017
1258,160010023121,3557.0,1381.0,2938.0,1774.0,2017
1259,160010023122,2117.0,901.0,1737.0,1072.0,2017
1260,160010023131,2858.0,1172.0,2306.0,1361.0,2017
1261,160010023132,1394.0,534.0,1175.0,768.0,2017
1262,160010024122,1903.0,1051.0,1698.0,736.0,2017
1263,160010102232,3481.0,1758.0,3029.0,1553.0,2017
1264,160010102241,4953.0,1717.0,3835.0,2214.0,2017
1265,160010102251,4020.0,1509.0,3231.0,1296.0,2017
1266,160010011001,1686.0,856.0,1266.0,580.0,2017
1267,160010011003,1267.0,552.0,1030.0,585.0,2017
1268,160010011002,1200.0,566.0,957.0,515.0,2017
1269,160010020002,1823.0,758.0,1405.0,1035.0,2017
1270,160010020001,921.0,411.0,840.0,573.0,2017
1271,160010020003,964.0,505.0,790.0,343.0,2017
1272,160050009001,1762.0,788.0,1350.0,893.0,2017
1273,160050009002,653.0,402.0,446.0,191.0,2017
1274,160050004002,2259.0,795.0,1684.0,1110.0,2017
1275,160050004001,3490.0,1057.0,2288.0,1444.0,2017
1276,160050012003,1643.0,564.0,1048.0,661.0,2017
1277,160050012001,893.0,333.0,639.0,411.0,2017
1278,160050010002,1026.0,409.0,809.0,397.0,2017
1279,160050010001,1122.0,527.0,885.0,454.0,2017
1280,160050003003,2589.0,1166.0,1952.0,1081.0,2017
1281,160050003004,2487.0,940.0,1828.0,788.0,2017
1282,160059818001,331.0,124.0,230.0,155.0,2017
1283,160050003002,1057.0,402.0,778.0,390.0,2017
1284,160050003001,2973.0,973.0,2049.0,1293.0,2017
1285,160050006002,2132.0,703.0,1614.0,691.0,2017
1286,160050006001,1848.0,715.0,1608.0,649.0,2017
1287,160050013003,836.0,356.0,617.0,373.0,2017
1288,160050013001,918.0,486.0,680.0,437.0,2017
1289,160050013002,809.0,350.0,644.0,338.0,2017
1290,160050017001,2625.0,1087.0,2321.0,1111.0,2017
1291,160050017002,823.0,298.0,561.0,295.0,2017
1292,160050011011,2807.0,1007.0,1995.0,1129.0,2017
1293,160050011012,1574.0,724.0,1215.0,685.0,2017
1294,160050011014,1462.0,437.0,910.0,580.0,2017
1295,160050011013,1298.0,455.0,1118.0,539.0,2017
1296,160050011023,626.0,337.0,542.0,293.0,2017
1297,160050011022,1777.0,605.0,1295.0,815.0,2017
1298,160050011021,1415.0,441.0,949.0,508.0,2017
1299,160050016012,1268.0,716.0,996.0,664.0,2017
1300,160050007001,1621.0,625.0,1443.0,710.0,2017
1301,160050007002,1147.0,600.0,1008.0,623.0,2017
1302,160050007003,1457.0,463.0,1239.0,516.0,2017
1303,160050008001,2444.0,1234.0,2031.0,1278.0,2017
1304,160050014003,411.0,207.0,359.0,214.0,2017
1305,160050014002,664.0,374.0,547.0,265.0,2017
1306,160050014004,935.0,445.0,729.0,406.0,2017
1307,160050014001,1058.0,364.0,824.0,522.0,2017
1308,160050015004,741.0,249.0,576.0,263.0,2017
1309,160050015003,801.0,299.0,563.0,310.0,2017
1310,160050015002,2525.0,979.0,1895.0,966.0,2017
1311,160050015005,925.0,300.0,671.0,378.0,2017
1312,160050015001,743.0,318.0,563.0,233.0,2017
1313,160050016022,841.0,308.0,529.0,338.0,2017
1314,160050016021,1553.0,735.0,1155.0,726.0,2017
1315,160050016023,1406.0,586.0,999.0,643.0,2017
1316,160050005001,1924.0,669.0,1567.0,874.0,2017
1317,160050002001,983.0,326.0,719.0,382.0,2017
1318,160050002003,1393.0,569.0,1201.0,457.0,2017
1319,160050016031,1043.0,545.0,821.0,516.0,2017
1320,160050016032,1934.0,736.0,1623.0,671.0,2017
1321,160119501003,2985.0,1053.0,2147.0,1209.0,2017
1322,160119506003,1031.0,360.0,833.0,331.0,2017
1323,160119505002,1190.0,661.0,988.0,550.0,2017
1324,160119505004,1875.0,656.0,1073.0,639.0,2017
1325,160119505003,1941.0,704.0,1397.0,1070.0,2017
1326,160119505001,2180.0,981.0,1677.0,957.0,2017
1327,160119504005,1478.0,436.0,1011.0,692.0,2017
1328,160119504001,2000.0,744.0,1680.0,959.0,2017
1329,160119504002,1510.0,620.0,1058.0,641.0,2017
1330,160119507001,2093.0,615.0,1418.0,879.0,2017
1331,160199701003,1263.0,486.0,914.0,498.0,2017
1332,160199701004,1350.0,395.0,944.0,511.0,2017
1333,160199706031,2180.0,880.0,1799.0,921.0,2017
1334,160199706021,1670.0,628.0,1115.0,824.0,2017
1335,160199706023,1142.0,526.0,961.0,538.0,2017
1336,160199706022,2806.0,1365.0,2147.0,1278.0,2017
1337,160199709001,1088.0,484.0,844.0,419.0,2017
1338,160199709003,2547.0,883.0,1765.0,904.0,2017
1339,160199709002,1246.0,452.0,968.0,593.0,2017
1340,160199713024,1505.0,637.0,1110.0,685.0,2017
1341,160199713021,1039.0,366.0,728.0,443.0,2017
1342,160199713022,811.0,360.0,570.0,414.0,2017
1343,160199713023,1522.0,692.0,1299.0,646.0,2017
1344,160199705011,8569.0,2915.0,5840.0,3523.0,2017
1345,160199705031,5420.0,1927.0,3622.0,2122.0,2017
1346,160199706013,1083.0,376.0,777.0,449.0,2017
1347,160199706012,1018.0,392.0,709.0,331.0,2017
1348,160199706011,636.0,232.0,507.0,303.0,2017
1349,160199715001,580.0,266.0,445.0,202.0,2017
1350,160199715002,1163.0,447.0,836.0,415.0,2017
1351,160199713013,989.0,452.0,626.0,361.0,2017
1352,160199713012,1775.0,737.0,1475.0,1007.0,2017
1353,160199713011,1052.0,504.0,926.0,626.0,2017
1354,160199713014,660.0,304.0,499.0,296.0,2017
1355,160199713015,1881.0,451.0,1092.0,669.0,2017
1356,160199705021,1418.0,643.0,1008.0,677.0,2017
1357,160199705022,1718.0,604.0,1201.0,753.0,2017
1358,160199705023,2653.0,793.0,1694.0,1048.0,2017
1359,160199711005,627.0,406.0,555.0,291.0,2017
1360,160199711001,875.0,384.0,657.0,427.0,2017
1361,160199711002,915.0,521.0,737.0,588.0,2017
1362,160199711004,474.0,279.0,447.0,216.0,2017
1363,160199711003,414.0,226.0,355.0,229.0,2017
1364,160199714004,1755.0,682.0,1331.0,748.0,2017
1365,160199714002,2208.0,755.0,1569.0,876.0,2017
1366,160199714003,3563.0,1020.0,2490.0,1396.0,2017
1367,160199714001,1445.0,673.0,1174.0,562.0,2017
1368,160199710005,1312.0,582.0,935.0,512.0,2017
1369,160199710002,677.0,261.0,515.0,324.0,2017
1370,160199710004,932.0,346.0,777.0,527.0,2017
1371,160199710003,502.0,251.0,318.0,174.0,2017
1372,160199710006,880.0,321.0,653.0,307.0,2017
1373,160199710001,799.0,302.0,575.0,367.0,2017
1374,160199712003,1646.0,764.0,1323.0,774.0,2017
1375,160199712001,1158.0,509.0,871.0,529.0,2017
1376,160199712004,306.0,174.0,256.0,145.0,2017
1377,160199712002,1293.0,512.0,939.0,498.0,2017
1378,160199703001,2110.0,610.0,1425.0,748.0,2017
1379,160199703002,1557.0,535.0,1042.0,654.0,2017
1380,160199704011,1893.0,676.0,1490.0,804.0,2017
1381,160199704012,889.0,317.0,540.0,294.0,2017
1382,160199704022,3200.0,1020.0,2197.0,1189.0,2017
1383,160199704021,1353.0,504.0,927.0,535.0,2017
1384,160199708002,1007.0,450.0,703.0,415.0,2017
1385,160199708004,789.0,364.0,571.0,373.0,2017
1386,160199708001,955.0,383.0,751.0,428.0,2017
1387,160199708003,1286.0,434.0,846.0,421.0,2017
1388,160199704033,2849.0,928.0,2032.0,1085.0,2017
1389,160199704032,2548.0,757.0,1650.0,1123.0,2017
1390,160199704031,5733.0,1916.0,3588.0,2388.0,2017
1391,160199701001,1270.0,958.0,1112.0,452.0,2017
1392,160199701002,1478.0,485.0,1057.0,522.0,2017
1393,160199707003,1159.0,341.0,759.0,377.0,2017
1394,160199707001,727.0,389.0,622.0,422.0,2017
1395,160199707004,620.0,325.0,533.0,161.0,2017
1396,160199707002,3382.0,992.0,2694.0,1243.0,2017
1397,160270204012,6071.0,2072.0,4261.0,2911.0,2017
1398,160270204014,727.0,244.0,590.0,297.0,2017
1399,160270204021,1072.0,376.0,823.0,471.0,2017
1400,160270204022,685.0,422.0,641.0,378.0,2017
1401,160270204023,1160.0,425.0,965.0,659.0,2017
1402,160270204024,699.0,365.0,618.0,349.0,2017
1403,160270204025,2206.0,759.0,1700.0,843.0,2017
1404,160270205011,1592.0,588.0,1143.0,538.0,2017
1405,160270205012,2100.0,660.0,1318.0,784.0,2017
1406,160270205031,3362.0,1189.0,2476.0,1126.0,2017
1407,160270205041,1564.0,492.0,1174.0,713.0,2017
1408,160270205042,3018.0,1274.0,2029.0,1223.0,2017
1409,160270205043,963.0,502.0,809.0,414.0,2017
1410,160270206011,5713.0,1746.0,3823.0,2269.0,2017
1411,160270206021,1454.0,478.0,1216.0,728.0,2017
1412,160270206022,1781.0,659.0,1297.0,671.0,2017
1413,160270206023,946.0,464.0,701.0,327.0,2017
1414,160270206024,1486.0,463.0,1043.0,384.0,2017
1415,160270206025,788.0,248.0,629.0,252.0,2017
1416,160270210022,2532.0,1091.0,2036.0,1030.0,2017
1417,160270210023,2539.0,825.0,1676.0,1253.0,2017
1418,160270210024,3525.0,1466.0,2787.0,1094.0,2017
1419,160270211003,5037.0,1835.0,3492.0,2139.0,2017
1420,160270219031,5332.0,1829.0,4183.0,2090.0,2017
1421,160270219032,4823.0,1582.0,3551.0,1628.0,2017
1422,160270219033,782.0,320.0,613.0,404.0,2017
1423,160270219042,1206.0,390.0,826.0,337.0,2017
1424,160270217002,4726.0,1711.0,3418.0,1699.0,2017
1425,160270217003,3032.0,947.0,2065.0,1224.0,2017
1426,160270207002,2573.0,971.0,2042.0,1145.0,2017
1427,160270202001,965.0,419.0,733.0,352.0,2017
1428,160270202002,1967.0,641.0,1307.0,512.0,2017
1429,160270202003,1303.0,514.0,1016.0,523.0,2017
1430,160270213001,1155.0,484.0,830.0,377.0,2017
1431,160270218002,1457.0,594.0,1283.0,580.0,2017
1432,160270218003,2773.0,1039.0,2258.0,1153.0,2017
1433,160270218001,2589.0,811.0,1804.0,753.0,2017
1434,160270223002,1858.0,660.0,1464.0,580.0,2017
1435,160270223001,1517.0,712.0,1269.0,507.0,2017
1436,160270224002,1383.0,559.0,1147.0,537.0,2017
1437,160270224001,3031.0,1087.0,2476.0,1157.0,2017
1438,160270212003,4057.0,1255.0,2641.0,1552.0,2017
1439,160270212002,1860.0,698.0,1384.0,660.0,2017
1440,160270212001,1702.0,637.0,1096.0,469.0,2017
1441,160270222003,2570.0,844.0,1807.0,905.0,2017
1442,160270201001,1016.0,594.0,919.0,468.0,2017
1443,160270203004,1826.0,595.0,1187.0,750.0,2017
1444,160270203003,935.0,290.0,747.0,406.0,2017
1445,160270203001,783.0,402.0,606.0,320.0,2017
1446,160270203002,1328.0,544.0,1097.0,669.0,2017
1447,160270215001,615.0,229.0,410.0,164.0,2017
1448,160270215003,750.0,321.0,557.0,347.0,2017
1449,160270215004,742.0,400.0,681.0,283.0,2017
1450,160270215002,771.0,321.0,555.0,278.0,2017
1451,160270215005,2225.0,612.0,1740.0,859.0,2017
1452,160270216003,1170.0,516.0,1002.0,436.0,2017
1453,160270216002,1787.0,726.0,1339.0,573.0,2017
1454,160270216001,1274.0,523.0,934.0,445.0,2017
1455,160270211002,5109.0,1748.0,3860.0,2415.0,2017
1456,160270211001,7199.0,2433.0,4983.0,2874.0,2017
1457,160270209013,2580.0,824.0,1769.0,1101.0,2017
1458,160270206026,1125.0,423.0,766.0,485.0,2017
1459,160270209011,6544.0,1826.0,4405.0,2420.0,2017
1460,160270209012,4211.0,1884.0,3568.0,1668.0,2017
1461,160270209021,7596.0,2311.0,5510.0,3233.0,2017
1462,160270209022,5136.0,1997.0,3791.0,1850.0,2017
1463,160270209023,2770.0,1063.0,2302.0,1233.0,2017
1464,160270210011,14216.0,4458.0,9598.0,5536.0,2017
